Timestamp,Left Knee Angle,Right Knee Angle,Stride Length
2.4369001388549805,86.61303092219038,127.52657727331109,44.10215414239989
2.4629480838775635,147.61352294487486,84.07249580760981,72.00694410957877
2.486905097961426,165.206587667015,158.2151117875597,10.770329614269007
2.525899887084961,163.11970373237,153.20731254195564,20.518284528683193
2.5478994846343994,152.2392594888056,149.2530730527997,3.1622776601683795
2.5719056129455566,143.58362148011395,93.46822925891712,103.58571330062848
2.60626220703125,106.50875421924641,78.57779638388718,71.06335201775947
2.6362857818603516,116.47121165953499,52.57083753328133,147.05441169852742
2.669266700744629,39.25622661986107,135.03170767773327,147.95945390545344
2.6928486824035645,36.54955716858308,140.91104153964915,158.927656498169
2.7179436683654785,33.55163039395552,151.55707137563667,165.05150711217394
2.7478489875793457,54.07405386483532,140.0703645934115,94.54099639838793
2.773803949356079,49.59307218141373,149.76561414170786,155.43809056984713
2.7968266010284424,53.96417124692874,136.15620874134342,164.80594649465777
2.82682204246521,58.11343822985668,153.80163680534716,173.04623659588788
2.8569588661193848,64.77083796182467,160.48517405719258,180.83417818543043
2.8803489208221436,73.83072455761163,161.84772350382488,193.40372281835735
2.9213500022888184,84.75678888265628,160.25306426915714,219.5449840010015
2.9533514976501465,92.43948420542813,154.5982193343033,250.0719896349849
2.9773502349853516,92.52416575277431,153.91632199603572,251.24092023394596
3.0003502368927,100.86642134438199,147.1434993694367,275.98007174431996
3.0303571224212646,107.09395231100498,140.4798978971645,291.8527025744322
3.0633492469787598,113.26079294477768,135.5481459413304,308.05843601498725
3.087399482727051,119.68185596489806,128.3223141671287,324.6074552440224
3.1103575229644775,135.02599037223098,120.6575066311405,341.32096331752024
3.134573459625244,139.08958558561972,117.4269368764598,340.19406226446694
3.157947540283203,147.90701961336111,110.00015277083988,348.4881633570931
3.187967300415039,154.71212659271907,101.9553779227541,353.47560028946833
3.2109642028808594,160.1843645367916,97.24502605071625,348.8337713008877
3.2359628677368164,164.65452531514075,92.37769766033736,345.0985366529392
3.2599616050720215,168.36031128487022,83.47709411006453,336.98219537536403
3.2819626331329346,167.8588813537666,81.35568386090156,335.60095351473603
3.3059608936309814,171.4870267942086,75.79744123863634,318.42267507198665
3.328964948654175,174.09000738780117,69.12780759995977,299.1521352088265
3.360961437225342,175.6645699141598,66.42548972563849,284.9719284420836
3.3939619064331055,161.7040059075094,159.10887387000506,36.796738985948195
3.4169633388519287,173.7826649260064,48.310941514611464,233.58510226467783
3.4419631958007812,175.93285699547386,46.98627731370207,258.2789190003706
3.464977979660034,172.2202032488305,52.82105839508905,249.64775184247102
3.489964485168457,161.74871441360526,40.001116936309934,236.07202290826416
3.520960807800293,158.27610486594529,33.8454397845735,228.0021929719098
3.5439810752868652,151.4933904788704,28.243381299645662,210.48990474604713
3.5830538272857666,143.49629458216978,23.270570098284985,206.0728026693479
3.6149611473083496,142.84716253306186,25.425760814081517,204.88289338058462
3.644392967224121,141.3655038589108,29.184599972472668,198.92712233378333
3.677311658859253,143.15445643108546,32.030157233169774,189.44656238633627
3.7093963623046875,150.16057129793097,35.40000495929303,183.4693434882242
3.7413084506988525,150.25511870305775,37.5634144654415,176.13914953808538
3.763310194015503,151.0224524087133,45.56781485490177,169.0
3.790309429168701,150.99614111961566,49.793313246599325,162.64070831129578
3.81386137008667,153.10633854532463,53.17593896798792,171.46719802924406
3.837474822998047,159.78625086140414,57.04358090546026,175.35392781457733
3.867478847503662,162.55526221341702,65.35992351289383,186.90371852908652
3.8995237350463867,72.18660166627268,157.08229643853053,180.47160441465576
3.931487798690796,173.09038030370527,87.37185863710886,221.00226243185838
3.955482244491577,177.1708241623697,80.9625508093651,243.01851781294363
3.979485273361206,171.678176186647,87.55934836504474,262.42903802742563
4.002584457397461,158.02935122659187,93.70130819251938,275.9148419349709
4.025964021682739,145.0282082999498,100.7922524258122,292.85662020859286
4.05895733833313,133.08207927480493,110.72555886556052,317.90721916936707
4.090963125228882,122.2405707731456,121.49251908426672,340.9589418097141
4.12095832824707,120.4049043172558,123.30194712889994,341.32096331752024
4.145967721939087,118.0595664451564,132.48021336043172,346.5385981387932
4.171288251876831,112.65706093698076,141.4181125194705,356.79265687511
4.193279504776001,105.61001715534812,148.46160224324544,368.5824195481928
4.218283653259277,96.69814095013301,156.79537220849355,368.6475281349381
4.242707252502441,90.68990504988146,166.26847792179746,357.1022262602125
4.282197952270508,87.51225884522042,169.4073432884538,353.2930794680247
4.3061909675598145,85.12135878551565,172.45859723511515,348.742024998422
4.330804347991943,83.29248344653746,175.15459156143356,345.85835250865347
4.355104923248291,76.96815250575752,177.41709758756534,341.6021077218348
4.378109693527222,175.32182819341529,65.86023241012751,314.0780157858872
4.408125162124634,179.75762997666192,60.160502493965836,293.4569815151788
4.432104110717773,179.66156900992962,56.17601467006273,292.17973920174546
4.461305379867554,178.8116735835381,52.56381170197266,319.7577207824699
4.485069990158081,48.341790792182294,169.38379378352727,170.07351351694948
4.508069038391113,170.07048645684384,41.4366802237912,257.1108710264893
4.5320680141448975,76.12989608664236,160.27427026667453,79.39773296511683
4.560067892074585,167.7133681037987,49.55390744246409,216.76023620581336
4.595069169998169,168.14633665876272,42.46998429587475,217.3131381210073
4.62707781791687,152.7698754734136,83.82395142682458,133.7235955244997
4.650386333465576,146.08361304616227,47.06682035583124,193.28993765843063
4.687384843826294,139.58933755936707,43.44642707685092,194.64840096954302
4.7193872928619385,134.96651328288178,46.82047962972288,163.1502375113196
4.7513837814331055,83.67729901332677,98.65281808912147,9.433981132056603
4.775383710861206,57.68137311320572,129.26873280062227,99.68951800465283
4.8003833293914795,60.84740982694876,98.87107878326981,32.31098884280702
4.831770420074463,76.558501047292,84.75918954091077,5.385164807134504
4.856089115142822,142.09968889077206,71.84578158169307,37.12142238654117
4.892366886138916,62.171292947339964,153.56075698901398,122.20065466273084
4.915406942367554,61.19305833309437,134.60251335748097,161.44968256394932
4.941697120666504,62.15163700626704,132.88076578393475,163.7192719260625
4.965677499771118,71.68434942880168,152.95334698737923,175.2826289168439
4.988781213760376,77.85820748359782,156.02352279827954,194.94101672044292
5.019677639007568,81.37340996265397,158.93499956910748,217.55918734909818
5.0516746044158936,85.85835523679526,158.70936653155653,234.00213674238105
5.082674980163574,97.62689012803901,148.48467658863026,257.96511392046796
5.113677978515625,98.76863362552461,145.8889380799779,261.3962509295036
5.145843029022217,109.54786866480725,139.67081539660478,285.27180021866866
5.176889657974243,119.69371294304094,134.6093530112044,301.6438297064934
5.200342416763306,128.41585588016102,128.53873665226666,318.1351913888182
5.224348068237305,141.37743229379194,119.88499590444025,333.709454466007
5.255342483520508,154.73494874898924,114.44105460935639,350.46397817750113
5.278342962265015,155.02363867159167,113.61788750133114,346.92362271831536
5.301668167114258,162.9405771808768,107.96635225737286,355.59808773389096
5.324585914611816,168.8459789573165,101.15381357016193,353.3270439691816
5.351583003997803,173.1853074572666,95.73408223304263,352.77188096558945
5.382582902908325,78.07561206287116,148.34145930340526,90.70832376358854
5.414581060409546,179.1830032627755,50.0314643426492,255.38402455909414
5.446583032608032,179.55129796442782,75.43397766899666,307.67515336796373
5.478950262069702,90.20609903738409,56.90508649092552,78.60025445251433
5.5053887367248535,179.12532322887867,65.75358380014798,274.8817927764587
5.540380477905273,174.93638314696992,66.51450262295755,289.9448223369405
5.57129430770874,85.68438011390226,176.10550962299078,276.29332239487803
5.603382349014282,176.27075161607075,114.7718771537011,126.15070352558483
5.635361433029175,179.45914967561998,60.499955237309074,217.70622407271685
5.658286094665527,173.48557275081424,51.67167913784079,209.15305400591214
